0.0,0.7852582063911129,0.6409081921834838,0.6096865203761755,0.0,0.7722902992876158,0.6195286195286195,0.5859872611464968,0.6843695407354693,0.6773177485255362,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,1
0.0,0.7961679812557467,0.7324880575025671,0.5143260188087774,0.0,0.7698115037666915,0.660377358490566,0.445859872611465,0.7069824262911714,0.6692436998095062,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,1
0.0,0.7872377296654963,0.6953285098908453,0.521191222570533,0.0,0.7707329690581655,0.6551724137931034,0.4840764331210191,0.6890717953449963,0.6653269779929988,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,2
0.0,0.797703578130629,0.662111342421597,0.6181504702194357,0.0,0.7832293316951728,0.6518518518518519,0.5605095541401274,0.704547276248807,0.6908713998084254,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,1
0.0,0.7935590339127956,0.7574824610104477,0.4704702194357367,0.0,0.7736913576255295,0.7083333333333334,0.43312101910828027,0.7034385116364439,0.6774632656431455,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,2
0.0,0.7965345674465121,0.7301407386417305,0.4846394984326019,0.0,0.7716490456637245,0.6923076923076923,0.4299363057324841,0.692046402292499,0.6716285101236482,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,2
0.0,0.792489384171161,0.6851318253853912,0.5963009404388715,0.0,0.7716706004073847,0.6209386281588448,0.5477707006369427,0.700484186566082,0.6700344419830893,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,1
0.0,0.7682091293547052,0.6669492243790794,0.49329153605015674,0.0,0.7538286613426449,0.6444444444444445,0.46178343949044587,0.6566326707433445,0.6421660609464648,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,3
0.0,0.7954065666722229,0.7079649639816634,0.5422257053291536,0.0,0.769455850496298,0.6510638297872341,0.4872611464968153,0.7012947730833644,0.6655095272832936,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,2
0.0,0.7923766479188287,0.7324870490502637,0.4920062695924765,0.0,0.773545863105823,0.6926829268292682,0.45222929936305734,0.7044110431643396,0.6791719664182962,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,3
0.0,0.7888876756265559,0.6384536389836685,0.6041692789968652,0.0,0.7735916669361009,0.6111111111111112,0.5955414012738853,0.6898465495201808,0.6806745513929735,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,4
0.0,0.7940761887222614,0.7230508171831741,0.5075862068965518,0.0,0.76582657053251,0.6621621621621622,0.4681528662420382,0.6977987573503247,0.6579120971894101,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,3
0.0,0.7935745046430472,0.7013589797198411,0.5257993730407523,0.0,0.7615075387715952,0.6567796610169492,0.49363057324840764,0.6918728583084949,0.6612555071726907,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,4
0.0,0.7942108007979483,0.7114359554191568,0.5522884012539185,0.0,0.7736105273368037,0.6527196652719666,0.4968152866242038,0.7027075841368181,0.678342264119218,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,5
0.0,0.7928976085752539,0.7196045985020031,0.518025078369906,0.0,0.7663950768965481,0.6697674418604651,0.4585987261146497,0.6882996367369936,0.6623606638121595,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,4
0.0,0.7867408101539437,0.7211195202056262,0.47492163009404387,0.0,0.7752190500824468,0.7228260869565217,0.42356687898089174,0.6898604352913071,0.678499811518026,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,5
0.0,0.7874283123719599,0.6834656036279853,0.5858307210031348,0.0,0.7718807591580717,0.6226415094339622,0.5254777070063694,0.6875367654105654,0.676735560151605,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,5
0.0,0.7761781308979068,0.6452124496134276,0.6121630094043887,0.0,0.7627226874454396,0.6103448275862069,0.5636942675159236,0.6703224899436159,0.6595882740247758,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,6
0.0,0.7813970719497572,0.7066446856253148,0.483730407523511,0.0,0.7690490047097115,0.6777251184834123,0.4554140127388535,0.6752776592527887,0.6736561352925092,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,6
0.0,0.7966620418116219,0.6921063304206762,0.5884639498432602,0.0,0.7687445439555111,0.6425855513307985,0.5382165605095541,0.7048504137968158,0.6615911638265881,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,6
0.0,0.7925795496217275,0.7187444026509046,0.503166144200627,0.0,0.771304169765161,0.7079207920792079,0.4554140127388535,0.6977054903006176,0.6804886029537136,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,7
0.0,0.7964868064330536,0.7278875244705464,0.5128526645768025,0.0,0.7751193593930183,0.6956521739130435,0.4585987261146497,0.6999322173066627,0.6743372869301227,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,7
0.0,0.781199779811482,0.6924017942095964,0.47905956112852666,0.0,0.748515417030403,0.6651162790697674,0.4554140127388535,0.6802109758538589,0.6480132201407984,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,7
0.0,0.7967789783145227,0.6769751939678723,0.5826018808777429,0.0,0.7729046094819317,0.6202090592334495,0.5668789808917197,0.6976500352177001,0.6771330856588784,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,8
0.0,0.7856317071465826,0.7376720772549825,0.4501880877742947,0.0,0.7678123012922069,0.7272727272727273,0.40764331210191085,0.689442120804043,0.672524642434534,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,8
0.0,0.7997011764895658,0.6924268693053968,0.5884326018808778,0.0,0.7748014269240303,0.6439393939393939,0.5414012738853503,0.7050108285731831,0.6813556453418355,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,8
0.0,0.7845505828677739,0.6304826631426593,0.6281504702194357,0.0,0.7644335952234688,0.5925925925925926,0.6114649681528662,0.6834052256331743,0.665023187648548,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,9
0.0,0.7929795141334681,0.7390731163168036,0.45692789968652037,0.0,0.773853018202981,0.7158469945355191,0.4171974522292994,0.6970227307907322,0.6801469327525499,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,9
0.0,0.782855761196277,0.6681840597852888,0.5521630094043887,0.0,0.7634151335855238,0.64453125,0.5254777070063694,0.6840859639893908,0.6717432082899983,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,10
0.0,0.7939548911962232,0.7167867348170806,0.558307210031348,0.0,0.7729477189692521,0.6779661016949152,0.5095541401273885,0.6930012294526717,0.6707794959858561,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,9
0.0,0.7899445291622083,0.6876506931886679,0.5721943573667712,0.0,0.7727510319333527,0.6390977443609023,0.5414012738853503,0.6958764662419205,0.6827723312367515,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,10
0.0,0.7873253090435914,0.722392246875797,0.5327586206896552,0.0,0.7735243083621628,0.6784140969162996,0.49044585987261147,0.689219329733411,0.6759983174863773,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,10
0.0,0.7792182845190534,0.6464409907032858,0.5710971786833856,0.0,0.7625798872686906,0.6442687747035574,0.5191082802547771,0.6792417510200105,0.6568246609017266,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,1
0.0,0.794541349467945,0.6995678611036751,0.5734482758620689,0.0,0.7740847316973283,0.6431372549019608,0.5222929936305732,0.7041598265097787,0.6833369907884915,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,batch_size=512,1
0.0,0.7827591530135447,0.6356628655157036,0.6255799373040752,0.0,0.7678661881513575,0.603225806451613,0.5955414012738853,0.6909201178680245,0.6657119935398895,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,batch_size=128,1
0.0,0.7903586986562854,0.7151966948086941,0.4992476489028213,0.0,0.7732333193227501,0.7,0.4681528662420382,0.6937017728541598,0.6793878436906685,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,2
0.0,0.7935094041198643,0.7141269976925049,0.5238871473354232,0.0,0.7763210363520752,0.6728110599078341,0.46496815286624205,0.7059078400774468,0.6846195104308419,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,batch_size=128,2
0.0,0.794510300467262,0.7158846508361497,0.5112852664576802,0.0,0.7763479797816505,0.6790697674418604,0.46496815286624205,0.7004472309488347,0.6832651584902006,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,batch_size=512,2
0.0,0.7928156720992381,0.6950944512217663,0.589435736677116,0.0,0.7753995710606011,0.6380597014925373,0.5445859872611465,0.6978140591955457,0.6874800197176751,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,3
0.0,0.7976802150265893,0.7008398386917755,0.5938244514106583,0.0,0.7694720165540431,0.6415094339622641,0.5414012738853503,0.7015267284339706,0.6715884974927381,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,batch_size=512,3
0.0,0.7993691300537162,0.7075199310493429,0.5146708463949843,0.0,0.7704150365891773,0.6796536796536796,0.5,0.6936375341472635,0.6660081508374801,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,4
0.0,0.795827300418869,0.6996529116853066,0.5687147335423197,0.0,0.7706198066539495,0.6509803921568628,0.5286624203821656,0.7025276219029095,0.6696675674682417,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,batch_size=512,4
0.0,0.7981569320399834,0.719193750269757,0.5223510971786833,0.0,0.770280319441301,0.6488888888888888,0.46496815286624205,0.7045026058782241,0.6782653518311481,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,batch_size=512,5
